Date,BTC_Close,BTC-Volume,Pct-change-BTC-1day,Pct change-BTC-1week,Pct change-BTC-4weeks,SPY-Close,SPY-Volume,Pct-change-SPY-1day,Pct change-SPY-1week,Pct change-SPY-4weeks
2018-05-17,8094.319824,5862530048,0.019353065656675,-0.062634043505025,-0.175304380955234,257.363129,56536400,-0.002499977376324,0.002904444793256,0.023397551247522
2018-05-18,8250.969727,5764190208,-0.000459344674069,-0.093422908519175,-0.217476212902362,256.719727,64368000,0.00751837041335,0.003022159648838,0.023852522248904
2018-05-19,8247.179688,4712399872,0.03226197585911,-0.108073285501088,-0.205769680812125,,,,,
2018-05-20,8513.25,5191059968,-0.011072124746718,-0.134499725134349,-0.23657005021584,,,,,
2018-05-21,8418.990234,5154990080,-0.044804713928357,-0.152393572666069,-0.200044228962102,258.649841,58025900,-0.002780032638798,-0.015912331452003,0.012317239352179
2018-05-22,8041.779785,5137010176,-0.06018070302083,-0.070779100673919,-0.158154025352983,257.930786,52966400,0.002751222570228,0,0.016871165584708
2018-05-23,7557.819824,6491120128,0.003905890943081,-0.020018974720666,-0.103372405957478,258.640411,64694200,-0.002048345801615,-0.00885272332791,0.007724013398664
2018-05-24,7587.339844,6049220096,-0.014128760435685,-0.012279655836647,-0.113030341019743,258.110626,76043800,-0.002382896859117,0.002932572020495,0.011633565988872
2018-05-25,7480.140137,4867829760,-0.016612022198001,0.008196378259912,-0.186687705099608,257.495575,56374800,-0.011500997638503,0.010104752285549,0.000245685775377
2018-05-26,7355.879883,4051539968,0.001677614669663,0.039093937988928,-0.162237546287024,,,,,
2018-05-27,7368.220215,4056519936,-0.031517785058491,0.04777677305075,-0.162181666688962,,,,,
2018-05-28,7135.990234,5040600064,0.047169292412459,0.053038186514985,-0.124272879995648,,,,,
2018-05-29,7472.589844,5662660096,-0.008841623236293,0.021568147772677,-0.184530390505399,254.534119,115908600,0.013344643198895,0.022600840400497,0.014123847184511
2018-05-30,7406.52002,4922540032,0.011834154469753,0.03341109715923,-0.168687876847189,257.930786,69678400,-0.00612585656991,0.017571128558496,-0.00752170390393
2018-05-31,7494.169922,5127130112,0.006308940615451,0.024561801228931,-0.212262331593287,256.350739,93519900,0.009817857400442,0.023732211671136,0.004305066583015
2018-06-01,7541.450195,4921460224,0.013525250099461,0.011068126798124,-0.17545039160734,258.867554,71258400,0.00475127137795,0.016776161913285,-0.004027553796873
2018-06-02,7643.450195,4939299840,0.010047792952225,-0.014583756308495,-0.162158470766355,,,,,
2018-06-03,7720.25,4851760128,-0.026654549399307,-0.121010327385771,-0.172848052329912,,,,,
2018-06-04,7514.470215,4993169920,0.01587464552882,-0.0808507154353,-0.119807519790668,260.097504,45385200,0.000727803985385,0.01331404933436,-0.006617837439916
2018-06-05,7633.759766,4961739776,0.002648788358531,-0.13773028431977,-0.144643001069782,260.286804,51135000,0.008360458411868,0.013885675126274,-0.010845836041692
2018-06-06,7653.97998,4692259840,0.003169626006782,-0.170379342695903,-0.138023639696011,262.462921,62732200,-0.000108251481359,0.00227082742861,-0.011044272421246
2018-06-07,7678.240234,4485799936,-0.006944340158034,-0.130614581653633,-0.135330500913316,262.434509,72969400,0.002956352817152,0.004903219492373,-0.002571673986671
2018-06-08,7624.919922,4227579904,-0.012188972861452,-0.153226506763568,-0.124777693632544,263.210358,72139700,0.001330103430048,0.000662732277428,0.003443295343263
2018-06-09,7531.97998,3845220096,-0.099039025857846,-0.130353482962922,-0.089624481981164,,,,,
2018-06-10,6786.02002,5804839936,0.017816024951839,-0.04225599086871,-0.001788992216973,,,,,
2018-06-11,6906.919922,4745269760,-0.046990563473338,-0.024917054192539,-0.023913687123243,263.560455,58892500,0.001292329685802,-0.002721633638096,0.005716191376282
2018-06-12,6582.359863,4654380032,-0.035315595901506,0.028497390283142,-0.038346379300654,263.901062,72329000,-0.003191093637964,-0.007826300448916,-0.002928589957702
2018-06-13,6349.899902,5052349952,0.05125280729189,0.067190020249866,0.007056813444553,263.058929,79070600,0.00251789210318,-0.002952000158109,0.009331764594845
2018-06-14,6675.350098,5138710016,-0.032772815925497,0.008147907630537,-0.066893875593699,263.721283,77097600,-0.001275919016366,-0.011690865314045,0.007589550517999
2018-06-15,6456.580078,3955389952,0.014493753174202,-0.057753506112404,-0.033846133767413,263.384796,120041600,-0.002056519617784,-0.008623971597814,0.007974769356087
2018-06-16,6550.160156,3194170112,-0.007769296442833,-0.059186365946317,-0.041837150920497,,,,,
2018-06-17,6499.27002,3104019968,0.036242501584817,-0.05016563998675,-0.021483933206394,,,,,
2018-06-18,6734.819824,4039200000,0.005214707730539,-0.07210878103515,0.001029006889732,262.84314,52917600,-0.003832882988691,-0.02010439382211,0.014137721075772
2018-06-19,6769.939941,4057029888,0.000976354894963,-0.099893060336383,0.08140398626913,261.835693,97531500,0.001705978260191,-0.014156102850348,0.020181633525419
2018-06-20,6776.549805,3888640000,-0.006907581637703,-0.091406385229098,0.087689162936802,262.282379,53785500,-0.006268915228956,-0.023988161248149,0.014602997786596
2018-06-21,6729.740234,3529129984,-0.095999291285572,-0.12278338602512,0.1095316614564,260.638153,71061400,0.001823294074678,-0.012215429565295,0.019836566291198
2018-06-22,6083.689941,5079810048,0.012951028037936,0.022126351820269,0.208827200978486,261.113373,54898500,-0.013612994842666,-0.012593847500871,0.019873160613647
2018-06-23,6162.47998,3431360000,0.001744427573783,0.039192016977555,0.203945499714224,,,,,
2018-06-24,6173.22998,4566909952,0.012303153494372,0.03443737633115,0.201719401032262,,,,,
2018-06-25,6249.180176,5500810240,-0.024884904838756,0.058407661440421,0.233939436186293,257.558838,137854200,0.00221418144463,0.003173577759347,0.039151566602424
2018-06-26,6093.669922,3279759872,0.010414079169417,0.071536517005327,0.382462397673662,258.12912,68547400,-0.008284276489224,-0.002577562732945,0.045692229532259
2018-06-27,6157.129883,3296219904,-0.041202629605142,0.071530068452188,0.328766859310381,255.990707,105110700,0.005717547395187,0.013959498928217,0.051940002650174
2018-06-28,5903.439941,3467800064,0.053334982170864,0.124622288589825,0.346940115842537,257.454346,76650500,0.001439497937238,0.01672244833653,0.03887170737448
2018-06-29,6218.299805,3966230016,0.029863499802741,0.073203320726669,0.313061451208045,257.824951,97592500,0.002138156132143,0.024403060974498,0.031959750086407
2018-06-30,6404,4543860224,-0.002838878201124,0.070726136164897,0.279223983603997,,,,,
2018-07-01,6385.819824,4788259840,0.035760537925255,0.060769027265934,0.286985882394041,,,,,
2018-07-02,6614.180176,4396930048,-0.01278923914213,0.019287322178325,0.236809364474742,258.376221,63554800,-0.003531458879879,0.025895556387134,0.034833871186621
2018-07-03,6529.589844,4672309760,0.010407998453754,-0.030574607865063,0.191566411809066,257.463776,42187100,0.00815816901559,0.022000873629695,0.03676646923721
2018-07-04,6597.549805,4176689920,0.006303905727014,-0.030744723419333,0.155718468426174,,,,,
2018-07-05,6639.140137,4999240192,0.005175348357013,-0.061804702044656,0.139778607748945,259.564209,56925900,0.008458038218975,0.022921203285003,0.033979118438475
2018-07-06,6673.5,4313959936,0.02748635288829,-0.06525064733648,0.114016653480183,261.759613,66493700,0.009004658789742,0.015140593900557,0.029700238745387
2018-07-07,6856.930176,3961080064,-0.012111876724469,-0.084704094119683,0.025655784364808,,,,,
2018-07-08,6773.879883,3386210048,-0.004743202353002,-0.061152508334196,0.043490599492226,,,,,
2018-07-09,6741.75,3718129920,-0.061082034338265,0,0.031156569881707,264.116669,50550400,0.003598212879173,0.005181649477792,0.024253183353604
2018-07-10,6329.950195,4052430080,0.01023069123848,0.1565715074319,0.066852014465179,265.067017,51966800,-0.007314425694842,0.005629240547872,0.023951505064095
2018-07-11,6394.709961,3644859904,-0.02594330360748,0.152637075012447,-0.013903704240262,263.128204,77054700,0.009066033073368,0.015170403397729,0.031062660238429
2018-07-12,6228.810059,3770170112,0.001483388626797,0.198761848936322,0.05449193630645,265.513733,60124700,0.000787439495644,0.002255081095937,0.02040319323144
2018-07-13,6238.049805,3805400064,0.006102918891331,0.178914903357364,-0.008550724291628,265.722809,48216000,-0.000894089599963,0.000321801505568,0.012768621605231
2018-07-14,6276.120117,2923670016,0.013307587879616,0.182145959715385,0.00312452002741,,,,,
2018-07-15,6359.640137,3285459968,0.060083566800723,0.166495284983135,-0.005810107994166,,,,,
2018-07-16,6741.75,4725799936,0.085925766900286,0.143784605332443,-0.065884996625505,265.485229,48201000,0.004045098870642,0.003078483888081,0.009880545934252
2018-07-17,7321.040039,5961950208,0.006794081952158,0.150693000738006,-0.153165407104257,266.559143,52315500,0.002103930833841,0.004064865259565,0.012229623652414
2018-07-18,7370.779785,6103410176,0.013035266390068,0.109976200028339,-0.144117691205721,267.119965,44593500,-0.003771627478313,0.010495845939483,0.002561639299406
2018-07-19,7466.859863,5111629824,-0.015097374541419,0.064916206262542,-0.151620614792834,266.112488,61412100,-0.001143009117257,0.01192870362401,0.014499811823938
2018-07-20,7354.129883,4936869888,0.008860348815789,0.110261838708404,-0.105178996333481,265.808319,82337700,0.001859242035235,0.006221464423015,0.019236493497406
2018-07-21,7419.290039,3726609920,-0.000107800745866,0.104169044199298,-0.134181339153332,,,,,
2018-07-22,7418.490234,3695460096,0.039444633580413,0.107834573042049,-0.122992735882868,,,,,
2018-07-23,7711.109863,5132480000,0.09248469813949,0.060869333382496,-0.181890817653884,266.302521,47047600,0.005032430766962,-0.000892026853925,0.019522241023021
2018-07-24,8424.269531,7277689856,-0.028830914431957,-0.076425568725076,-0.229754016995494,267.64267,68026900,0.008522351835752,-0.000994628397632,0.016796245531402
2018-07-25,8181.390137,5845400064,-0.028089365639794,-0.068017778358148,-0.220583561690624,269.923615,78882900,-0.002359000712109,-0.011091304478862,0.007605433114846
2018-07-26,7951.580078,4899089920,0.026841166900967,-0.048346388042248,-0.178165871575594,269.286865,57919500,-0.006776524358141,-0.003352903974726,0.008646879230445
2018-07-27,8165.009766,5195879936,0.003324016232414,-0.089481782623504,-0.176980780968242,267.462036,76768700,-0.005223410473104,0.007746519958444,0.02164031982468
2018-07-28,8192.150391,3988750080,0.003211558472963,-0.141513551102971,-0.174430446439298,,,,,
2018-07-29,8218.459961,4107190016,-0.004621301457966,-0.139926456593709,-0.183878756138166,,,,,
2018-07-30,8180.47998,5551400000,-0.048901780821912,-0.150196587242305,-0.158406333878712,266.064972,63742500,0.004929220822048,0.01675292680015,0.035113370729613
2018-07-31,7780.439941,5287530000,-0.019989844556272,-0.132038783383753,-0.087933350965764,267.376465,68570500,-0.001670509781031,0.015107186041973,0.030533846724318
2018-08-01,7624.910156,4797620000,-0.007575204535958,-0.173000117248857,-0.07577138460384,266.92981,53853300,0.005447731746409,0.016378298100164,0.037812532066014
2018-08-02,7567.149902,4214110000,-0.017544222953071,-0.132007418240253,-0.077825856448853,268.383972,63426400,0.004284771521304,0.009490466144528,0.028010987183691
2018-08-03,7434.390137,4627150000,-0.054011160512224,-0.168094511179942,-0.053374930786202,269.533936,53935400,0.003667081832694,-0.001551615378035,0.02366008931803
2018-08-04,7032.850098,4268390000,0.005066208081149,-0.104811009438353,0.022807240274553,,,,,
2018-08-05,7068.47998,3679110000,-0.016507109778926,-0.105509252499856,0.028894505689751,,,,,
2018-08-06,6951.799805,3925900000,-0.02857960435758,-0.094109439188605,0.044342510234298,270.522339,39400900,0.003302618198936,-0.008923370280338,0.018163398328447
2018-08-07,6753.120117,4682800000,-0.066239057539335,-0.081948809796359,0.090112426323958,271.415771,43196600,-0.000420406668262,-0.005882893223622,0.012080506552436
2018-08-08,6305.799805,5064430000,0.041617270309139,0.000431383025805,0.077235289425748,271.301666,42114600,-0.001366025522306,-0.012891317814466,0.009458592856558
2018-08-09,6568.22998,4267040000,-0.058390162976602,-0.035549912337266,-0.005946816435925,270.931061,35717000,-0.006700368696375,-0.003543307276976,0.008874877583711
2018-08-10,6184.709961,4528680000,0.017950723590933,0.064015923866539,0.045654503570988,269.115723,77076000,-0.003743203811247,0.006710183930799,0.017446052380968
2018-08-11,6295.72998,4047850000,0.004282261324047,0.020335971588159,-0.01107893766435,,,,,
2018-08-12,6322.689941,5665250000,-0.003973011049792,0.029003459715913,-0.003452656733717,,,,,
2018-08-13,6297.569824,4083980000,-0.015539305753635,0.001740347674786,0.005102026956105,268.108368,65732900,0.006380602786706,0.012655237228553,0.024636400009716
2018-08-14,6199.709961,5301700000,0.017550830552475,0.046623117342312,0.019596115748035,269.819061,43842000,-0.00746734123428,0.008594652251051,0.018386844063623
2018-08-15,6308.52002,4895450000,0.004154692371096,0.010809181992578,0.006860529072237,267.80423,102925400,0.008091130599393,0.015579556006266,0.032117132727889
2018-08-16,6334.72998,4328420000,0.038817740263019,0.031595648690933,0.028822077590749,269.971069,69967900,0.00352063650198,0.0060906044714,0.02400905780019
2018-08-17,6580.629883,4992990000,-0.023838161359788,0.021172757088184,-0.010321188580361,270.921539,65618500,0.002140117770407,0.008594595352568,0.015014155076094
2018-08-18,6423.759766,3984520000,0.012813377367512,0.052839799021837,0.018593539196808,,,,,
2018-08-19,6506.069824,3311170000,-0.030362422221677,0.030923421887948,0.001707690249345,,,,,
2018-08-20,6308.529785,3665100000,0.028569252605978,0.091322443046847,-0.004332164693108,271.501343,39807500,0.002345178086283,0.014386915942438,0.01834260171597
